//SPECIAL AREA P929 0 AGL - 1700 MSL - END
//SPECIAL AREA R43 0 AGL - 1600 AGL - START
59.61922;69.36545;59.61844;69.36591;RESTRICT;
59.61844;69.36591;59.61764;69.36618;RESTRICT;
59.61764;69.36618;59.61683;69.36624;RESTRICT;
59.61683;69.36624;59.61602;69.36612;RESTRICT;
59.61602;69.36612;59.61522;69.36578;RESTRICT;
59.61522;69.36578;59.61444;69.36526;RESTRICT;
59.61444;69.36526;59.61371;69.36459;RESTRICT;
59.61371;69.36459;59.61303;69.36371;RESTRICT;
59.61303;69.36371;59.61240;69.36270;RESTRICT;
59.61240;69.36270;59.61184;69.36154;RESTRICT;
59.61184;69.36154;59.61135;69.36023;RESTRICT;
59.61135;69.36023;59.61095;69.35883;RESTRICT;
59.61095;69.35883;59.61064;69.35736;RESTRICT;
59.61064;69.35736;59.61042;69.35580;RESTRICT;
59.61042;69.35580;59.61030;69.35422;RESTRICT;
59.61030;69.35422;59.61028;69.35260;RESTRICT;
59.61028;69.35260;59.61036;69.35098;RESTRICT;
59.61036;69.35098;59.61053;69.34943;RESTRICT;
59.61053;69.34943;59.61081;69.34790;RESTRICT;
59.61081;69.34790;59.61117;69.34647;RESTRICT;
59.61117;69.34647;59.61162;69.34512;RESTRICT;
59.61162;69.34512;59.61215;69.34390;RESTRICT;
59.61215;69.34390;59.61275;69.34280;RESTRICT;
59.61275;69.34280;59.61341;69.34189;RESTRICT;
59.61341;69.34189;59.61412;69.34113;RESTRICT;
59.61412;69.34113;59.61488;69.34052;RESTRICT;
59.61488;69.34052;59.61567;69.34012;RESTRICT;
59.61567;69.34012;59.61648;69.33990;RESTRICT;
59.61648;69.33990;59.61729;69.33990;RESTRICT;
59.61729;69.33990;59.61810;69.34009;RESTRICT;
59.61810;69.34009;59.61889;69.34045;RESTRICT;
59.61889;69.34045;59.61966;69.34100;RESTRICT;
59.61966;69.34100;59.62038;69.34177;RESTRICT;
59.62038;69.34177;59.62105;69.34268;RESTRICT;
59.62105;69.34268;59.62166;69.34375;RESTRICT;
59.62166;69.34375;59.62220;69.34494;RESTRICT;
59.62220;69.34494;59.62266;69.34628;RESTRICT;
59.62266;69.34628;59.62304;69.34769;RESTRICT;
59.62304;69.34769;59.62332;69.34921;RESTRICT;
59.62332;69.34921;59.62351;69.35077;RESTRICT;
59.62351;69.35077;59.62360;69.35236;RESTRICT;
59.62360;69.35236;59.62361;69.35306;RESTRICT;
//SPECIAL AREA R939 0 AGL - 1000 MSL - END
//SPECIAL AREA R940 0 AGL - 1000 MSL - START
60.18889;69.29193;60.18884;69.29358;RESTRICT;
60.18884;69.29358;60.18869;69.29520;RESTRICT;
60.18869;69.29520;60.18845;69.29675;RESTRICT;
60.18845;69.29675;60.18811;69.29825;RESTRICT;
60.18811;69.29825;60.18768;69.29965;RESTRICT;
60.18768;69.29965;60.18718;69.30093;RESTRICT;
60.18718;69.30093;60.18659;69.30206;RESTRICT;
60.18659;69.30206;60.18595;69.30307;RESTRICT;
60.18595;69.30307;60.18525;69.30389;RESTRICT;
60.18525;69.30389;60.18450;69.30453;RESTRICT;
60.18450;69.30453;60.18372;69.30502;RESTRICT;
60.18372;69.30502;60.18292;69.30527;RESTRICT;
60.18292;69.30527;60.18210;69.30536;RESTRICT;
60.18210;69.30536;60.18129;69.30524;RESTRICT;
60.18129;69.30524;60.18050;69.30490;RESTRICT;
60.18050;69.30490;60.17972;69.30438;RESTRICT;
60.17972;69.30438;60.17899;69.30368;RESTRICT;
60.17899;69.30368;60.17830;69.30280;RESTRICT;
60.17830;69.30280;60.17767;69.30176;RESTRICT;
60.17767;69.30176;60.17711;69.30057;RESTRICT;
60.17711;69.30057;60.17663;69.29926;RESTRICT;
60.17663;69.29926;60.17623;69.29782;RESTRICT;
60.17623;69.29782;60.17592;69.29633;RESTRICT;
60.17592;69.29633;60.17570;69.29474;RESTRICT;
60.17570;69.29474;60.17558;69.29312;RESTRICT;
